# e nb T p mub mus
0.7200000 0.2700000 0.1578408 0.0959952 0.3943278 0.1051391
0.7200000 0.2800000 0.1567249 0.0950352 0.4090265 0.1091687
0.7200000 0.2900000 0.1555650 0.0940606 0.4237431 0.1132078
0.7200000 0.3000000 0.1543605 0.0930726 0.4384782 0.1172554
0.7200000 0.3100000 0.1531107 0.0920726 0.4532320 0.1213101
0.7200000 0.3200000 0.1518149 0.0910616 0.4680042 0.1253704
0.7200000 0.3300000 0.1504722 0.0900409 0.4827940 0.1294341
0.7200000 0.3400000 0.1490820 0.0890115 0.4976001 0.1334989
0.7200000 0.3500000 0.1476433 0.0879744 0.5124202 0.1375620
0.7200000 0.3600000 0.1461553 0.0869306 0.5272516 0.1416202
0.7200000 0.3700000 0.1446173 0.0858807 0.5420905 0.1456697
0.7200000 0.3800000 0.1430282 0.0848256 0.5569321 0.1497063
0.7200000 0.3900000 0.1413874 0.0837658 0.5717710 0.1537253
0.7200000 0.4000000 0.1396939 0.0827019 0.5866003 0.1577214
0.7200000 0.4100000 0.1379469 0.0816340 0.6014123 0.1616887
0.7200000 0.4200000 0.1361456 0.0805624 0.6161984 0.1656209
0.7200000 0.4300000 0.1342892 0.0794870 0.6309488 0.1695110
0.7200000 0.4400000 0.1323770 0.0784076 0.6456525 0.1733515
0.7200000 0.4500000 0.1304080 0.0773237 0.6602981 0.1771344
0.7200000 0.4600000 0.1283814 0.0762344 0.6748731 0.1808512
0.7200000 0.4700000 0.1262964 0.0751387 0.6893644 0.1844931
0.7200000 0.4800000 0.1241518 0.0740353 0.7037585 0.1880508
0.7200000 0.4900000 0.1219466 0.0729223 0.7180416 0.1915146
0.7200000 0.5000000 0.1196793 0.0717976 0.7321996 0.1948745
0.7200000 0.5100000 0.1173484 0.0706586 0.7462187 0.1981204
0.7200000 0.5200000 0.1149519 0.0695023 0.7600849 0.2012416
0.7200000 0.5300000 0.1124874 0.0683251 0.7737848 0.2042273
0.7200000 0.5400000 0.1099522 0.0671230 0.7873053 0.2070663
0.7200000 0.5500000 0.1073428 0.0658911 0.8006333 0.2097471
0.7200000 0.5600000 0.1046550 0.0646243 0.8137564 0.2122573
0.7200000 0.5700000 0.1018839 0.0633163 0.8266621 0.2145841
0.7200000 0.5800000 0.0990235 0.0619603 0.8393378 0.2167134
0.7200000 0.5900000 0.0960667 0.0605483 0.8517705 0.2186301
0.7200000 0.6000000 0.0930050 0.0590712 0.8639465 0.2203172
0.7200000 0.6100000 0.0898280 0.0575186 0.8758509 0.2217557
0.7200000 0.6200000 0.0865232 0.0558780 0.8874671 0.2229237
0.7200000 0.6300000 0.0830750 0.0541347 0.8987762 0.2237956
0.7200000 0.6400000 0.0794641 0.0522706 0.9097565 0.2243409
0.7200000 0.6500000 0.0756651 0.0502632 0.9203826 0.2245226
0.7200000 0.6600000 0.0716446 0.0480833 0.9306238 0.2242939
0.7200000 0.6700000 0.0673573 0.0456920 0.9404414 0.2235943
0.7200000 0.6800000 0.0627395 0.0430362 0.9497823 0.2223424
0.7200000 0.6900000 0.0577016 0.0400418 0.9585656 0.2204244
0.7200000 0.7000000 0.0521190 0.0366060 0.9666491 0.2176783
0.7200000 0.7100000 0.0458354 0.0325979 0.9737565 0.2138813
0.7200000 0.7200000 0.0000000 0.0000000 0.0000000 0.0000000
0.7200000 0.7300000 0.0000000 0.0000000 0.0000000 0.0000000
0.7200000 0.7400000 0.0000000 0.0000000 0.0000000 0.0000000
0.7200000 0.7500000 0.0000000 0.0000000 0.0000000 0.0000000
0.7200000 0.7600000 0.0000000 0.0000000 0.0000000 0.0000000
0.7200000 0.7700000 0.0000000 0.0000000 0.0000000 0.0000000
0.7200000 0.7800000 0.0000000 0.0000000 0.0000000 0.0000000
0.7200000 0.7900000 0.0000000 0.0000000 0.0000000 0.0000000
0.7200000 0.8000000 0.0000000 0.0000000 0.0000000 0.0000000
0.7200000 0.8100000 0.0000000 0.0000000 0.0000000 0.0000000
0.7200000 0.8200000 0.0000000 0.0000000 0.0000000 0.0000000
0.7200000 0.8300000 0.0000000 0.0000000 0.0000000 0.0000000
0.7200000 0.8400000 0.0000000 0.0000000 0.0000000 0.0000000
0.7200000 0.8500000 0.0000000 0.0000000 0.0000000 0.0000000
0.7200000 0.8600000 0.0000000 0.0000000 0.0000000 0.0000000
0.7200000 0.8700000 0.0000000 0.0000000 0.0000000 0.0000000
0.7200000 0.8800000 0.0000000 0.0000000 0.0000000 0.0000000
0.7200000 0.8900000 0.0000000 0.0000000 0.0000000 0.0000000
0.7200000 0.9000000 0.0000000 0.0000000 0.0000000 0.0000000
0.7200000 0.9100000 0.0000000 0.0000000 0.0000000 0.0000000
0.7200000 0.9200000 0.0000000 0.0000000 0.0000000 0.0000000
0.7200000 0.9300000 0.0000000 0.0000000 0.0000000 0.0000000
0.7200000 0.9400000 0.0000000 0.0000000 0.0000000 0.0000000
0.7200000 0.9500000 0.0000000 0.0000000 0.0000000 0.0000000
0.7200000 0.9600000 0.0000000 0.0000000 0.0000000 0.0000000
0.7200000 0.9700000 0.0000000 0.0000000 0.0000000 0.0000000
0.7200000 0.9800000 0.0000000 0.0000000 0.0000000 0.0000000
0.7200000 0.9900000 0.0000000 0.0000000 0.0000000 0.0000000
0.7200000 1.0000000 0.0000000 0.0000000 0.0000000 0.0000000
0.7300000 0.0000000 0.1727907 0.1124290 0.0000000 -0.0000000
0.7300000 0.0100000 0.1727711 0.1124053 0.0143964 0.0037816
0.7300000 0.0200000 0.1727122 0.1123343 0.0287925 0.0075637
0.7300000 0.0300000 0.1726141 0.1122162 0.0431883 0.0113472
0.7300000 0.0400000 0.1724768 0.1120513 0.0575835 0.0151325
0.7300000 0.0500000 0.1723003 0.1118401 0.0719780 0.0189203
0.7300000 0.0600000 0.1720847 0.1115831 0.0863716 0.0227112
0.7300000 0.0700000 0.1718299 0.1112812 0.1007643 0.0265059
0.7300000 0.0800000 0.1715361 0.1109351 0.1151562 0.0303050
0.7300000 0.0900000 0.1712033 0.1105457 0.1295474 0.0341091
0.7300000 0.1000000 0.1708315 0.1101142 0.1439379 0.0379188
0.7300000 0.1100000 0.1704207 0.1096416 0.1583281 0.0417347
0.7300000 0.1200000 0.1699711 0.1091291 0.1727184 0.0455574
0.7300000 0.1300000 0.1694825 0.1085781 0.1871092 0.0493875
0.7300000 0.1400000 0.1689550 0.1079899 0.2015011 0.0532255
0.7300000 0.1500000 0.1683886 0.1073659 0.2158948 0.0570721
0.7300000 0.1600000 0.1677833 0.1067075 0.2302912 0.0609278
0.7300000 0.1700000 0.1671390 0.1060163 0.2446911 0.0647930
0.7300000 0.1800000 0.1664555 0.1052938 0.2590957 0.0686682
0.7300000 0.1900000 0.1657328 0.1045415 0.2735061 0.0725539
0.7300000 0.2000000 0.1649707 0.1037609 0.2879235 0.0764504
0.7300000 0.2100000 0.1641691 0.1029536 0.3023493 0.0803581
0.7300000 0.2200000 0.1633276 0.1021211 0.3167848 0.0842771
0.7300000 0.2300000 0.1624460 0.1012650 0.3312315 0.0882076
0.7300000 0.2400000 0.1615240 0.1003868 0.3456908 0.0921497
0.7300000 0.2500000 0.1605611 0.0994879 0.3601641 0.0961034
0.7300000 0.2600000 0.1595570 0.0985699 0.3746527 0.1000683
0.7300000 0.2700000 0.1585113 0.0976341 0.3891579 0.1040442
0.7300000 0.2800000 0.1574232 0.0966819 0.4036806 0.1080305
0.7300000 0.2900000 0.1562924 0.0957146 0.4182219 0.1120265
0.7300000 0.3000000 0.1551182 0.0947337 0.4327822 0.1160312
0.7300000 0.3100000 0.1539000 0.0937402 0.4473618 0.1200435
0.7300000 0.3200000 0.1526370 0.0927355 0.4619605 0.1240617
0.7300000 0.3300000 0.1513285 0.0917206 0.4765777 0.1280842
0.7300000 0.3400000 0.1499738 0.0906966 0.4912121 0.1321087
0.7300000 0.3500000 0.1485720 0.0896646 0.5058619 0.1361326
0.7300000 0.3600000 0.1471225 0.0886255 0.5205246 0.1401532
0.7300000 0.3700000 0.1456244 0.0875800 0.5351968 0.1441668
0.7300000 0.3800000 0.1440769 0.0865290 0.5498742 0.1481698
0.7300000 0.3900000 0.1424791 0.0854732 0.5645519 0.1521576
0.7300000 0.4000000 0.1408303 0.0844130 0.5792236 0.1561255
0.7300000 0.4100000 0.1391298 0.0833488 0.5938823 0.1600680
0.7300000 0.4200000 0.1373767 0.0822809 0.6085199 0.1639793
0.7300000 0.4300000 0.1355702 0.0812094 0.6231274 0.1678528
0.7300000 0.4400000 0.1337097 0.0801341 0.6376947 0.1716816
0.7300000 0.4500000 0.1317944 0.0790547 0.6522109 0.1754583
0.7300000 0.4600000 0.1298235 0.0779705 0.6666642 0.1791747
0.7300000 0.4700000 0.1277961 0.0768808 0.6810422 0.1828227
0.7300000 0.4800000 0.1257115 0.0757844 0.6953321 0.1863934
0.7300000 0.4900000 0.1235686 0.0746797 0.7095203 0.1898777
0.7300000 0.5000000 0.1213664 0.0735650 0.7235934 0.1932661
0.7300000 0.5100000 0.1191033 0.0724381 0.7375377 0.1965490
0.7300000 0.5200000 0.1167779 0.0712961 0.7513398 0.1997163
0.7300000 0.5300000 0.1143882 0.0701361 0.7649861 0.2027578
0.7300000 0.5400000 0.1119317 0.0689543 0.7784639 0.2056630
0.7300000 0.5500000 0.1094058 0.0677468 0.7917602 0.2084210
0.7300000 0.5600000 0.1068069 0.0665086 0.8048629 0.2110204
0.7300000 0.5700000 0.1041310 0.0652345 0.8177598 0.2134495
0.7300000 0.5800000 0.1013729 0.0639182 0.8304388 0.2156954
0.7300000 0.5900000 0.0985269 0.0625529 0.8428878 0.2177447
0.7300000 0.6000000 0.0955859 0.0611306 0.8550940 0.2195823
0.7300000 0.6100000 0.0925413 0.0596423 0.8670442 0.2211917
0.7300000 0.6200000 0.0893830 0.0580773 0.8787236 0.2225541
0.7300000 0.6300000 0.0860986 0.0564234 0.8901159 0.2236481
0.7300000 0.6400000 0.0826726 0.0546658 0.9012024 0.2244483
0.7300000 0.6500000 0.0790859 0.0527864 0.9119617 0.2249247
0.7300000 0.6600000 0.0753134 0.0507626 0.9223686 0.2250408
0.7300000 0.6700000 0.0713221 0.0485653 0.9323926 0.2247505
0.7300000 0.6800000 0.0670673 0.0461557 0.9419951 0.2239940
0.7300000 0.6900000 0.0624864 0.0434809 0.9511231 0.2226910
0.7300000 0.7000000 0.0574917 0.0404673 0.9596952 0.2207294
0.7300000 0.7100000 0.0519619 0.0370135 0.9675698 0.2179506
0.7300000 0.7200000 0.0457464 0.0329915 0.9744738 0.2141382
0.7300000 0.7300000 0.0000000 0.0000000 0.0000000 0.0000000
0.7300000 0.7400000 0.0000000 0.0000000 0.0000000 0.0000000
0.7300000 0.7500000 0.0000000 0.0000000 0.0000000 0.0000000
0.7300000 0.7600000 0.0000000 0.0000000 0.0000000 0.0000000
0.7300000 0.7700000 0.0000000 0.0000000 0.0000000 0.0000000
0.7300000 0.7800000 0.0000000 0.0000000 0.0000000 0.0000000
0.7300000 0.7900000 0.0000000 0.0000000 0.0000000 0.0000000
0.7300000 0.8000000 0.0000000 0.0000000 0.0000000 0.0000000
0.7300000 0.8100000 0.0000000 0.0000000 0.0000000 0.0000000
0.7300000 0.8200000 0.0000000 0.0000000 0.0000000 0.0000000
0.7300000 0.8300000 0.0000000 0.0000000 0.0000000 0.0000000
0.7300000 0.8400000 0.0000000 0.0000000 0.0000000 0.0000000
0.7300000 0.8500000 0.0000000 0.0000000 0.0000000 0.0000000
0.7300000 0.8600000 0.0000000 0.0000000 0.0000000 0.0000000
0.7300000 0.8700000 0.0000000 0.0000000 0.0000000 0.0000000
0.7300000 0.8800000 0.0000000 0.0000000 0.0000000 0.0000000
0.7300000 0.8900000 0.0000000 0.0000000 0.0000000 0.0000000
0.7300000 0.9000000 0.0000000 0.0000000 0.0000000 0.0000000
0.7300000 0.9100000 0.0000000 0.0000000 0.0000000 0.0000000
0.7300000 0.9200000 0.0000000 0.0000000 0.0000000 0.0000000
0.7300000 0.9300000 0.0000000 0.0000000 0.0000000 0.0000000
0.7300000 0.9400000 0.0000000 0.0000000 0.0000000 0.0000000
0.7300000 0.9500000 0.0000000 0.0000000 0.0000000 0.0000000
0.7300000 0.9600000 0.0000000 0.0000000 0.0000000 0.0000000
0.7300000 0.9700000 0.0000000 0.0000000 0.0000000 0.0000000
0.7300000 0.9800000 0.0000000 0.0000000 0.0000000 0.0000000
0.7300000 0.9900000 0.0000000 0.0000000 0.0000000 0.0000000
0.7300000 1.0000000 0.0000000 0.0000000 0.0000000 0.0000000
0.7400000 0.0000000 0.1730843 0.1138688 0.0000000 0.0000000
0.7400000 0.0100000 0.1730652 0.1138456 0.0141968 0.0037438
0.7400000 0.0200000 0.1730079 0.1137759 0.0283935 0.0074881
0.7400000 0.0300000 0.1729124 0.1136600 0.0425901 0.0112337
0.7400000 0.0400000 0.1727787 0.1134981 0.0567867 0.0149811
0.7400000 0.0500000 0.1726069 0.1132908 0.0709832 0.0187310
0.7400000 0.0600000 0.1723970 0.1130385 0.0851797 0.0224839
0.7400000 0.0700000 0.1721489 0.1127420 0.0993762 0.0262405
0.7400000 0.0800000 0.1718628 0.1124019 0.1135730 0.0300013
0.7400000 0.0900000 0.1715387 0.1120193 0.1277702 0.0337670
0.7400000 0.1000000 0.1711766 0.1115951 0.1419681 0.0375382
0.7400000 0.1100000 0.1707764 0.1111304 0.1561669 0.0413154
0.7400000 0.1200000 0.1703384 0.1106262 0.1703673 0.0450993
0.7400000 0.1300000 0.1698623 0.1100839 0.1845696 0.0488903
0.7400000 0.1400000 0.1693483 0.1095047 0.1987745 0.0526892
0.7400000 0.1500000 0.1687963 0.1088900 0.2129827 0.0564963
0.7400000 0.1600000 0.1682063 0.1082412 0.2271950 0.0603122
0.7400000 0.1700000 0.1675782 0.1075596 0.2414123 0.0641375
0.7400000 0.1800000 0.1669119 0.1068467 0.2556355 0.0679725
0.7400000 0.1900000 0.1662072 0.1061041 0.2698659 0.0718176
0.7400000 0.2000000 0.1654641 0.1053332 0.2841046 0.0756734
0.7400000 0.2100000 0.1646823 0.1045355 0.2983527 0.0795400
0.7400000 0.2200000 0.1638617 0.1037125 0.3126117 0.0834177
0.7400000 0.2300000 0.1630019 0.1028656 0.3268827 0.0873067
0.7400000 0.2400000 0.1621026 0.1019964 0.3411672 0.0912070
0.7400000 0.2500000 0.1611635 0.1011063 0.3554665 0.0951187
0.7400000 0.2600000 0.1601841 0.1001967 0.3697818 0.0990415
0.7400000 0.2700000 0.1591642 0.0992690 0.3841142 0.1029752
0.7400000 0.2800000 0.1581030 0.0983246 0.3984648 0.1069193
0.7400000 0.2900000 0.1570002 0.0973648 0.4128344 0.1108732
0.7400000 0.3000000 0.1558551 0.0963909 0.4272236 0.1148359
0.7400000 0.3100000 0.1546672 0.0954042 0.4416326 0.1188065
0.7400000 0.3200000 0.1534357 0.0944057 0.4560614 0.1227835
0.7400000 0.3300000 0.1521601 0.0933967 0.4705095 0.1267654
0.7400000 0.3400000 0.1508395 0.0923783 0.4849757 0.1307501
0.7400000 0.3500000 0.1494732 0.0913515 0.4994584 0.1347354
0.7400000 0.3600000 0.1480606 0.0903171 0.5139555 0.1387185
0.7400000 0.3700000 0.1466008 0.0892762 0.5284639 0.1426963
0.7400000 0.3800000 0.1450930 0.0882294 0.5429798 0.1466654
0.7400000 0.3900000 0.1435366 0.0871775 0.5574986 0.1506217
0.7400000 0.4000000 0.1419307 0.0861211 0.5720148 0.1545607
0.7400000 0.4100000 0.1402745 0.0850605 0.5865217 0.1584774
0.7400000 0.4200000 0.1385675 0.0839963 0.6010121 0.1623663
0.7400000 0.4300000 0.1368088 0.0829284 0.6154775 0.1662215
0.7400000 0.4400000 0.1349977 0.0818569 0.6299086 0.1700365
0.7400000 0.4500000 0.1331336 0.0807817 0.6442950 0.1738042
0.7400000 0.4600000 0.1312157 0.0797022 0.6586258 0.1775172
0.7400000 0.4700000 0.1292434 0.0786178 0.6728893 0.1811676
0.7400000 0.4800000 0.1272158 0.0775275 0.6870729 0.1847471
0.7400000 0.4900000 0.1251321 0.0764302 0.7011639 0.1882472
0.7400000 0.5000000 0.1229914 0.0753242 0.7151492 0.1916588
0.7400000 0.5100000 0.1207925 0.0742077 0.7290155 0.1949728
0.7400000 0.5200000 0.1185340 0.0730782 0.7427496 0.1981797
0.7400000 0.5300000 0.1162144 0.0719331 0.7563383 0.2012698
0.7400000 0.5400000 0.1138317 0.0707691 0.7697688 0.2042330
0.7400000 0.5500000 0.1113836 0.0695827 0.7830286 0.2070592
0.7400000 0.5600000 0.1088672 0.0683695 0.7961054 0.2097378
0.7400000 0.5700000 0.1062790 0.0671248 0.8089874 0.2122577
0.7400000 0.5800000 0.1036149 0.0658433 0.8216630 0.2146074
0.7400000 0.5900000 0.1008700 0.0645186 0.8341204 0.2167746
0.7400000 0.6000000 0.0980384 0.0631439 0.8463479 0.2187458
0.7400000 0.6100000 0.0951131 0.0617113 0.8583332 0.2205064
0.7400000 0.6200000 0.0920856 0.0602115 0.8700630 0.2220403
0.7400000 0.6300000 0.0889459 0.0586342 0.8815230 0.2233288
0.7400000 0.6400000 0.0856816 0.0569670 0.8926971 0.2243508
0.7400000 0.6500000 0.0822776 0.0551951 0.9035668 0.2250815
0.7400000 0.6600000 0.0787148 0.0533004 0.9141110 0.2254913
0.7400000 0.6700000 0.0749684 0.0512604 0.9243045 0.2255440
0.7400000 0.6800000 0.0710060 0.0490459 0.9341172 0.2251942
0.7400000 0.6900000 0.0667832 0.0466182 0.9435106 0.2243828
0.7400000 0.7000000 0.0622387 0.0439246 0.9524315 0.2230306
0.7400000 0.7100000 0.0572864 0.0408920 0.9607986 0.2210273
0.7400000 0.7200000 0.0518084 0.0374206 0.9684705 0.2182176
0.7400000 0.7300000 0.0456596 0.0333850 0.9751775 0.2143908
0.7400000 0.7400000 0.0000000 0.0000000 0.0000000 0.0000000
0.7400000 0.7500000 0.0000000 0.0000000 0.0000000 0.0000000
0.7400000 0.7600000 0.0000000 0.0000000 0.0000000 0.0000000
0.7400000 0.7700000 0.0000000 0.0000000 0.0000000 0.0000000
0.7400000 0.7800000 0.0000000 0.0000000 0.0000000 0.0000000
0.7400000 0.7900000 0.0000000 0.0000000 0.0000000 0.0000000
0.7400000 0.8000000 0.0000000 0.0000000 0.0000000 0.0000000
0.7400000 0.8100000 0.0000000 0.0000000 0.0000000 0.0000000
0.7400000 0.8200000 0.0000000 0.0000000 0.0000000 0.0000000
0.7400000 0.8300000 0.0000000 0.0000000 0.0000000 0.0000000
0.7400000 0.8400000 0.0000000 0.0000000 0.0000000 0.0000000
0.7400000 0.8500000 0.0000000 0.0000000 0.0000000 0.0000000
0.7400000 0.8600000 0.0000000 0.0000000 0.0000000 0.0000000
0.7400000 0.8700000 0.0000000 0.0000000 0.0000000 0.0000000
0.7400000 0.8800000 0.0000000 0.0000000 0.0000000 0.0000000
0.7400000 0.8900000 0.0000000 0.0000000 0.0000000 0.0000000
0.7400000 0.9000000 0.0000000 0.0000000 0.0000000 0.0000000
0.7400000 0.9100000 0.0000000 0.0000000 0.0000000 0.0000000
0.7400000 0.9200000 0.0000000 0.0000000 0.0000000 0.0000000
0.7400000 0.9300000 0.0000000 0.0000000 0.0000000 0.0000000
0.7400000 0.9400000 0.0000000 0.0000000 0.0000000 0.0000000
0.7400000 0.9500000 0.0000000 0.0000000 0.0000000 0.0000000
0.7400000 0.9600000 0.0000000 0.0000000 0.0000000 0.0000000
0.7400000 0.9700000 0.0000000 0.0000000 0.0000000 0.0000000
0.7400000 0.9800000 0.0000000 0.0000000 0.0000000 0.0000000
0.7400000 0.9900000 0.0000000 0.0000000 0.0000000 0.0000000
0.7400000 1.0000000 0.0000000 0.0000000 0.0000000 0.0000000
0.7500000 0.0000000 0.1733744 0.1153081 0.0000000 -0.0000000
0.7500000 0.0100000 0.1733558 0.1152852 0.0140028 0.0037068
0.7500000 0.0200000 0.1733000 0.1152168 0.0280056 0.0074142
0.7500000 0.0300000 0.1732070 0.1151030 0.0420087 0.0111228
0.7500000 0.0400000 0.1730768 0.1149441 0.0560122 0.0148332
0.7500000 0.0500000 0.1729095 0.1147405 0.0700162 0.0185460
0.7500000 0.0600000 0.1727050 0.1144928 0.0840209 0.0222617
0.7500000 0.0700000 0.1724634 0.1142015 0.0980266 0.0259811
0.7500000 0.0800000 0.1721847 0.1138674 0.1120334 0.0297046
0.7500000 0.0900000 0.1718689 0.1134913 0.1260417 0.0334328
0.7500000 0.1000000 0.1715161 0.1130742 0.1400518 0.0371663
0.7500000 0.1100000 0.1711262 0.1126171 0.1540642 0.0409058
0.7500000 0.1200000 0.1706992 0.1121211 0.1680793 0.0446517
0.7500000 0.1300000 0.1702353 0.1115873 0.1820977 0.0484046
0.7500000 0.1400000 0.1697342 0.1110169 0.1961200 0.0521651
0.7500000 0.1500000 0.1691961 0.1104113 0.2101470 0.0559337
0.7500000 0.1600000 0.1686208 0.1097717 0.2241794 0.0597108
0.7500000 0.1700000 0.1680083 0.1090996 0.2382181 0.0634970
0.7500000 0.1800000 0.1673585 0.1083963 0.2522641 0.0672928
0.7500000 0.1900000 0.1666713 0.1076633 0.2663184 0.0710984
0.7500000 0.2000000 0.1659465 0.1069019 0.2803821 0.0749144
0.7500000 0.2100000 0.1651839 0.1061137 0.2944564 0.0787409
0.7500000 0.2200000 0.1643833 0.1053000 0.3085424 0.0825783
0.7500000 0.2300000 0.1635445 0.1044623 0.3226415 0.0864268
0.7500000 0.2400000 0.1626671 0.1036021 0.3367549 0.0902864
0.7500000 0.2500000 0.1617509 0.1027207 0.3508838 0.0941571
0.7500000 0.2600000 0.1607955 0.1018196 0.3650293 0.0980388
0.7500000 0.2700000 0.1598003 0.1009000 0.3791926 0.1019313
0.7500000 0.2800000 0.1587651 0.0999635 0.3933746 0.1058341
0.7500000 0.2900000 0.1576892 0.0990112 0.4075761 0.1097468
0.7500000 0.3000000 0.1565722 0.0980444 0.4217977 0.1136684
0.7500000 0.3100000 0.1554134 0.0970644 0.4360397 0.1175982
0.7500000 0.3200000 0.1542123 0.0960724 0.4503020 0.1215347
0.7500000 0.3300000 0.1529682 0.0950694 0.4645843 0.1254767
0.7500000 0.3400000 0.1516804 0.0940566 0.4788856 0.1294222
0.7500000 0.3500000 0.1503483 0.0930350 0.4932045 0.1333692
0.7500000 0.3600000 0.1489710 0.0920056 0.5075391 0.1373152
0.7500000 0.3700000 0.1475480 0.0909692 0.5218866 0.1412574
0.7500000 0.3800000 0.1460784 0.0899267 0.5362436 0.1451926
0.7500000 0.3900000 0.1445615 0.0888788 0.5506060 0.1491170
0.7500000 0.4000000 0.1429967 0.0878262 0.5649686 0.1530265
0.7500000 0.4100000 0.1413831 0.0867693 0.5793256 0.1569165
0.7500000 0.4200000 0.1397202 0.0857085 0.5936701 0.1607820
0.7500000 0.4300000 0.1380071 0.0846442 0.6079943 0.1646173
0.7500000 0.4400000 0.1362434 0.0835764 0.6222895 0.1684165
0.7500000 0.4500000 0.1344282 0.0825050 0.6365462 0.1721729
0.7500000 0.4600000 0.1325610 0.0814297 0.6507539 0.1758797
0.7500000 0.4700000 0.1306411 0.0803501 0.6649015 0.1795293
0.7500000 0.4800000 0.1286679 0.0792654 0.6789773 0.1831140
0.7500000 0.4900000 0.1266405 0.0781745 0.6929690 0.1866257
0.7500000 0.5000000 0.1245582 0.0770761 0.7068639 0.1900558
0.7500000 0.5100000 0.1224201 0.0759687 0.7206492 0.1933956
0.7500000 0.5200000 0.1202249 0.0748501 0.7343118 0.1966361
0.7500000 0.5300000 0.1179714 0.0737179 0.7478390 0.1997681
0.7500000 0.5400000 0.1156579 0.0725695 0.7612181 0.2027821
0.7500000 0.5500000 0.1132826 0.0714014 0.7744367 0.2056685
0.7500000 0.5600000 0.1108429 0.0702100 0.7874827 0.2084172
0.7500000 0.5700000 0.1083362 0.0689911 0.8003444 0.2110180
0.7500000 0.5800000 0.1057588 0.0677398 0.8130104 0.2134602
0.7500000 0.5900000 0.1031067 0.0664506 0.8254695 0.2157324
0.7500000 0.6000000 0.1003750 0.0651175 0.8377103 0.2178226
0.7500000 0.6100000 0.0975578 0.0637333 0.8497215 0.2197178
0.7500000 0.6200000 0.0946482 0.0622902 0.8614909 0.2214035
0.7500000 0.6300000 0.0916377 0.0607791 0.8730058 0.2228638
0.7500000 0.6400000 0.0885164 0.0591894 0.8842518 0.2240805
0.7500000 0.6500000 0.0852721 0.0575089 0.8952132 0.2250328
0.7500000 0.6600000 0.0818898 0.0557227 0.9058717 0.2256962
0.7500000 0.6700000 0.0783506 0.0538128 0.9162062 0.2260414
0.7500000 0.6800000 0.0746301 0.0517567 0.9261921 0.2260327
0.7500000 0.6900000 0.0706960 0.0495251 0.9357993 0.2256254
0.7500000 0.7000000 0.0665048 0.0470794 0.9449892 0.2247611
0.7500000 0.7100000 0.0619960 0.0443672 0.9537089 0.2233616
0.7500000 0.7200000 0.0570855 0.0413159 0.9618768 0.2213184
0.7500000 0.7300000 0.0516583 0.0378272 0.9693520 0.2184792
0.7500000 0.7400000 0.0455749 0.0337784 0.9758682 0.2146394
0.7500000 0.7500000 0.0000000 0.0000000 0.0000000 0.0000000
0.7500000 0.7600000 0.0000000 0.0000000 0.0000000 0.0000000
0.7500000 0.7700000 0.0000000 0.0000000 0.0000000 0.0000000
0.7500000 0.7800000 0.0000000 0.0000000 0.0000000 0.0000000
0.7500000 0.7900000 0.0000000 0.0000000 0.0000000 0.0000000
0.7500000 0.8000000 0.0000000 0.0000000 0.0000000 0.0000000
0.7500000 0.8100000 0.0000000 0.0000000 0.0000000 0.0000000
0.7500000 0.8200000 0.0000000 0.0000000 0.0000000 0.0000000
0.7500000 0.8300000 0.0000000 0.0000000 0.0000000 0.0000000
0.7500000 0.8400000 0.0000000 0.0000000 0.0000000 0.0000000
0.7500000 0.8500000 0.0000000 0.0000000 0.0000000 0.0000000
0.7500000 0.8600000 0.0000000 0.0000000 0.0000000 0.0000000
0.7500000 0.8700000 0.0000000 0.0000000 0.0000000 0.0000000
0.7500000 0.8800000 0.0000000 0.0000000 0.0000000 0.0000000
0.7500000 0.8900000 0.0000000 0.0000000 0.0000000 0.0000000
0.7500000 0.9000000 0.0000000 0.0000000 0.0000000 0.0000000
0.7500000 0.9100000 0.0000000 0.0000000 0.0000000 0.0000000
0.7500000 0.9200000 0.0000000 0.0000000 0.0000000 0.0000000
0.7500000 0.9300000 0.0000000 0.0000000 0.0000000 0.0000000
0.7500000 0.9400000 0.0000000 0.0000000 0.0000000 0.0000000
0.7500000 0.9500000 0.0000000 0.0000000 0.0000000 0.0000000
0.7500000 0.9600000 0.0000000 0.0000000 0.0000000 0.0000000
0.7500000 0.9700000 0.0000000 0.0000000 0.0000000 0.0000000
0.7500000 0.9800000 0.0000000 0.0000000 0.0000000 0.0000000
0.7500000 0.9900000 0.0000000 0.0000000 0.0000000 0.0000000
0.7500000 1.0000000 0.0000000 0.0000000 0.0000000 0.0000000
0.7600000 0.0000000 0.1736610 0.1167467 -0.0000000 -0.0000000
0.7600000 0.0100000 0.1736428 0.1167243 0.0138141 0.0036707
0.7600000 0.0200000 0.1735885 0.1166572 0.0276285 0.0073420
0.7600000 0.0300000 0.1734979 0.1165454 0.0414434 0.0110144
0.7600000 0.0400000 0.1733711 0.1163894 0.0552591 0.0146886
0.7600000 0.0500000 0.1732081 0.1161894 0.0690759 0.0183652
0.7600000 0.0600000 0.1730088 0.1159460 0.0828940 0.0220446
0.7600000 0.0700000 0.1727734 0.1156598 0.0967138 0.0257275
0.7600000 0.0800000 0.1725018 0.1153315 0.1105356 0.0294145
0.7600000 0.0900000 0.1721941 0.1149618 0.1243599 0.0331061
0.7600000 0.1000000 0.1718502 0.1145516 0.1381870 0.0368029
